CPU PROC 1 INICIO
CPU PROC 3 INICIO
CPU PROC 5 INICIO
CPU PROC 7 INICIO
CPU PROC 9 INICIO
CPU PROC 11 INICIO
CPU PROC 13 INICIO
CPU PROC 15 INICIO
CPU PROC 17 INICIO
CPU PROC 19 INICIO
IO	 0	 3.23335
IO	 2	 3.23335
IO	 4	 3.23335
IO	 6	 3.23335
IO	 8	 3.03335
IO	 10	 2.81668
IO	 12	 2.6
IO	 14	 2.38335
IO	 16	 1.53335
IO	 18	 1.31668
CPU	 3	 5.45
CPU	 1	 5.76668
CPU	 5	 5.36667
CPU	 7	 5.23332
CPU	 9	 5.71665
CPU	 11	 5.56668
CPU	 17	 5.01665
CPU	 19	 4.86667
CPU	 13	 5.58333
CPU	 15	 5.43332
